,Comments,Quality,Difficulty,Dates,TeacherID
795,"A great professor. Truly cares about his students. His course is challenging but you will learn a lot from him. Does require outside work to get an A, but Sadighi will do everything in his power to help you get a grade that you are satisfied with.",4.0,4.0,"Mar 13th, 2017",260763
796,"He is so nice and truly cares about his students, but he is all over the place. If you are good at teaching yourself and just going to the teacher with extra questions then you will like his class, but if you need someone to completely teach you the concepts he is not your guy. He really does want students to succeed.",3.0,4.0,"Dec 23rd, 2016",260763
797,"Dr Sadighi is a truly amazing professor. I had him for Organic Chemistry I. He truly believes in making his students succeed, so he is very accessible through office hours and online forums such as Piazza. However, his lectures may be difficult to follow (as he's an MIT grad), but if you ask questions, then you should be fine and learn a lot along",5.0,4.0,"Dec 12th, 2016",260763
798,"He's so patient and incredibly sweet!  Also, he tells great jokes.",5.0,4.0,"May 22nd, 2006",260763
799,"Really good about office hours & extra help.  Lectures often seem disorganized, even with handouts.",3.0,3.0,"Aug 11th, 2004",260763
800,"poor guy NEVER sleeps, which doesn't help with the clarity of his lectures",3.5,4.0,"Oct 21st, 2003",260763
801,No Comments,4.0,3.0,"Oct 13th, 2003",260763
802,"Some years ago he and a young MIT professor were all over each other during department events. As if something was going on after hours. He divorced his wife and then married this other professor who he later got divorced from. 3.091 will be entertaining with this guy, but his personal life was pretty gross.",4.0,4.0,"Feb 8th, 2021",81483
803,"Some years ago he and a young MIT professor were all over each other during department events. As if something was going on after hours. He divorced his wife and then married this other professor who he later got divorced from. 3.091 will be entertaining with this guy, but his personal life was pretty gross.",4.0,3.0,"Mar 31st, 2017",81483
804,This professor really is a fun . Solid state Chemistry is very fun with him . If you will study chemical engineering as me . Definitely you love his lectures,4.0,3.0,"Mar 29th, 2016",81483
805,"For State Solid Chemistry he is The Best . I dont like The comparison with Harvard that he say thats The Unique place to learn that kind of Chemistry. I think he is a great Professor , but he is arrogant , but is funny . He Master The Material of the course that Its teaching .",5.0,3.0,"Dec 21st, 2011",81483
806,"I'm not an MIT graduate. Took the OCW recordings on YOUTUBE. Mr Sadoway could be Feynman's recincarnation.  Inspirational, cool, relevant, respectable... he's got everything right !  Whoever aspires to teach, watch this dude & see how it's done !",1.5,5.0,"Jan 11th, 2011",81483
807,He's incredibly egotistical and completely obsessed with Nobel prizes. He's an all right teacher but he seems to take pride in having low test averages.,5.0,3.0,"Nov 4th, 2010",81483
808,"I have only done the MIT OpenCourseware, but this class is fantastic.  Sadoway is informative and interesting.  If you like chemistry or physics, you'll love this class.",3.0,5.0,"May 27th, 2010",81483
809,"Not a bad class, but it can be hard and fast paced.",4.0,3.0,"Oct 10th, 2009",81483
810,Sadoway is an MIT legend.,4.0,4.0,"Mar 23rd, 2009",81483
811,"Great Professor, very helpful, always willing to listen and help students. Quite approachable for a man of his caliber.",1.0,1.0,"Jan 9th, 2009",81483
812,"it is the time for the next one he is so basic, it seems he is able to say nothing new, all the time he is repeating the same stuff, although the book is changed",4.5,3.0,"Jun 23rd, 2008",81483
813,My rating is purely based on his recorded (Fall 2004) lectures made available as part of MIT Open Course. I am amazed at how engaging these lectures were even when separated by time and space!,4.5,2.0,"Jul 30th, 2007",81483
814,"He's a little full of himself, but perhaps rightfully so.  His notes are good, and I felt like i learned a good deal.",4.5,4.0,"Dec 20th, 2006",81483
815,Just go to his last lecture...,1.0,1.0,"Apr 19th, 2006",81483
816,Lame class.,5.0,3.0,"Oct 28th, 2005",81483
817,No Comments,5.0,2.0,"Oct 3rd, 2005",81483
818,"Sadoway is a ****, plain and simple.  He's by far one of (if not the most) entertaining lecturers of the freshman core classes.  Sadoway rules!",4.0,3.0,"Aug 31st, 2005",81483
819,No Comments,5.0,3.0,"Jun 7th, 2005",81483
820,Hot damn!,5.0,3.0,"May 16th, 2005",81483
821,"Sadoway is the best professor at this school, hands down. 
 
 and he's hot.",3.5,2.0,"Apr 13th, 2005",81483
822,"slightly overrated class, a lot of slides are just for show, great teacher, interesting class for the most part.  His grading is completely fair and had one of the best policies regarding partial credit",,,,81483
823,"Great guy, knows what he's talking about. Learned a lot!",5.0,3.0,"May 21st, 2021",2347282
824,"Great guy, knows what he's talking about. Learned a lot!",5.0,3.0,"Mar 19th, 2018",2347282
825,"004 is a super cool course! Prof. Sanchez is really really knowledgeable and cares a lot about the students. The lectures are 50 min so sometimes he has to go fast, but I went to a couple of his OH and he was super helpful in explaining things I didn't understand. His other course, 6.823 is also awesome and u learn more about modern architectures!",5.0,4.0,"Feb 27th, 2018",2347282
826,Sanchez is an awesome professor! Very few people in CSAIL have the level of understanding of their area that he has and can communicate it so effectively to students! The man is awesome. There is no topic on comparch you can ask him about that he doesn't know about. Highly recommended!,,,,2347282
827,"funny,very helpful and interesting",5.0,4.0,"Jul 15th, 2009",21108
828,"Professor Sawin is the most ill-mannered person in the Department of Chemical Engineering, and possibly in the whole Institute. He is extremely unhelpful and it can take him months to return an email if he doesn't like you for whatever reason he may have.",2.5,3.0,"Aug 28th, 2008",21108
829,not a bad lecturer...not a bad guy...engaging lectures....,3.0,4.0,"Dec 23rd, 2005",21108
830,very helpful and accessible outside of class,4.5,2.0,"Apr 23rd, 2005",21108
831,No Comments,5.0,5.0,"Dec 18th, 2004",21108
832,"Very nice,tried to engage the students, good sense of humor, and totally HOT.",4.0,5.0,"Oct 29th, 2004",21108
833,Very engaging and helpful. Really great notes! He is the BEST!,5.0,4.0,"Feb 19th, 2003",21108
834,makes fun of students.,1.5,4.0,"Oct 12th, 2002",21108
835,"funny guy, is very clear and helpful, seems nice and loves to tell stories",4.0,2.0,"Dec 4th, 2001",21108
836,"Took Sawyer last year, wanted to have my GF take him this year. He moved to Florida. Great prof. I've used what he taught every freaking day since then, in my first internship, in classes, and in my own startup. He's a quirky guy, a very good speaker, and had really impressive guest speakers in terms of usefulness. Showing up is key.",4.0,3.0,"Jun 7th, 2019",2337495
837,"I'm a senior, and this is one of the best classes I've taken at MIT. I actually wish this class had been longer so we could've gone into more depth. I'm proud of the project our team built, and even though we didn't win the competition at the end of class it made us care. I'm using it in my portfolio, and have gotten complements.",4.0,4.0,"Apr 27th, 2018",2337495
838,"I'm in Human Factors Engineering. Dr. Sawyer is a really clear lecturer, and makes complicated material fun and funny. He takes an interest in the students. Automation design is hard, and I've never been in a class that both acknowledged this and made me so excited to figure it out. The class is like a guided hackathon, and I'm having fun.",5.0,4.0,"Jan 18th, 2018",2337495
839,He's awesome,5.0,1.0,"Dec 2nd, 2010",1083753
840,"Although I failed the class, he spent so much time helping me when possible and  answering my questions! He never looked down on me; he was encouraging. What a fabulous professor!",4.0,5.0,"Feb 1st, 2010",1083753
841,If you pay attention/come to lecture he's actually pretty clear. Is definitely obsessed with physics which makes him excited about the class. Super approachable and friendly,2.5,3.0,"Jan 22nd, 2010",1083753
842,Jumps around points during lecture. Not very clear. My high school AP physics B teacher was better than him and I thought my high school teacher sucked. I would recommend you watch the OCW on 8.01's professor instead.,1.5,4.0,"Dec 9th, 2009",1083753
843,"Not a very good prof... very inarticulate.  But friendly, which counts for something.",2.0,4.0,"Oct 29th, 2008",1083753
844,what a cute little nerdy MIT prof,4.5,2.0,"Oct 16th, 2008",1083753
845,"this prof obviously dislikes teaching since he never does any...when you go to him for help, he rolls his eyes and has you do problems without indicating what you are doing wrong.  HE IS THE WORST TEACHER I HAVE EVER HAD! Totally waste of time and my parent's money. Major disappointment.",1.0,4.0,"Dec 28th, 2007",1083753
846,Professor Scheib's intro to acting was probably the best class I took at MIT.,5.0,5.0,"Dec 13th, 2009",842574
847,gorgeous. I learned more in this class than I did in four years of course 6.,4.5,4.0,"Dec 12th, 2009",842574
848,"intro to acting was the best class I had at MIT, which is pretty embarrassing actually, since it is MIT afterall and this was an arts class, and depressing since I took it the last semester senior year. management '05...... (I heard composition class with prof scheib is also good. i heard it is a lot of work but a cool class.",5.0,5.0,"May 4th, 2006",842574
849,Ditto what 11/19 poster said.,4.0,1.0,"Dec 9th, 2009",121079
850,"Easy class, interesting material, boring lectures.",4.0,1.0,"Nov 19th, 2009",121079
851,"All I want to say is that she wants people to understand the material not memorize and that's why the class is hard.  If you really like chemistry and some challenge, you will like her class.  If you are doing well in her class, you are above average.  (she is a great professor to get to know and use her tutoring hours-she is very helpful!)",5.0,4.0,"Feb 7th, 2017",395136
852,"I feel sorry to take chemistry class with her. It seems that UMASS hires the worst teachers ever. The connect homework is very hard. I barely see her solving connect problems. I do not understand a lot of things. I am sad. I tried to google some connect questions, but a lot of them don't make any sense. I feel sad being in her class.",1.0,5.0,"Apr 21st, 2015",395136
853,"Here's the thing, Dr. Schrenk is not too bad if you show that you care about learning and are friendly with her. Academically, she certainly knows her chemistry very well, but it seems you have to know everything before taking her class to get good grades. I found her grading and quiz material unfair at times. Waaaaay too much homework!!",3.0,5.0,"May 15th, 2012",395136
